content_id,content,subject,sentiment_value,sentiment_word
jVCA8S0qEuYO2wHX,电瓶一定要好好看，之前在库里电瓶是断电的，再接上可能会出现问题，电瓶应该是日本原装，上面为日文，多开电器空调试试，原装进口是很耐用的,舒适性,0,
5dgEkKx7NvqjtbB9,自由光2.4L，很多人反馈动力不足，车重了，而且前脸那眼睛??实在难看,外观,-1,
5dgEkKx7NvqjtbB9,自由光2.4L，很多人反馈动力不足，车重了，而且前脸那眼睛??实在难看,动力,-1,
rjUpf5wqDZ7nJ4AO,自己有过两辆车，开了累计9.3w多公里。自认为即便不算老司机也不是新手了，曾经自驾游一天高速开过将近1300km。但这车高速上方向盘真的很轻，很不适应。,操控,-1,
ETHSWqRC0tK5p2De,前几天去杭州，坐了一下荣放，底盘太硬了，舒适性跟森没得比，内饰也是挺寒酸的，噪音控制一般,舒适性,-1,
ETHSWqRC0tK5p2De,前几天去杭州，坐了一下荣放，底盘太硬了，舒适性跟森没得比，内饰也是挺寒酸的，噪音控制一般,操控,-1,
ETHSWqRC0tK5p2De,前几天去杭州，坐了一下荣放，底盘太硬了，舒适性跟森没得比，内饰也是挺寒酸的，噪音控制一般,内饰,-1,
zH8s51WXDbcOdyF2,加行李箱风阻肯定会大，风噪会随之增大,舒适性,-1,
9iRyOkZLJ4Nte0QG,17特装就是16款2.5豪华的基础上多一键启动、电尾门、银色行礼架和棕内饰，没有尾翼的。,内饰,0,
SWj3kbXqBLxgTyYf,很多车都有这种设置，要不然，你玩中控屏跟玩手机有区别么？,配置,0,
ITwaWKSj37foBtRp,恭喜恭喜，麻烦PM下价格,价格,0,
a8yBGz1UwWXPrfZ0,空调启动后按AC当然关掉了，但有什么方法让他一开始就只出风，不启动空调？,舒适性,0,
iDX8r3F5kxNcatop,我是迫于无奈装了个前顶吧，个人感觉心理作用大于实际作用，今天下午还得去装个底盘井字架,操控,0,
0pSD3woJGuZmHB6j,请问坡上n档松刹车车会停着不动吗？,安全性,0,
k1Q5XsRKe9U8g6Oj,这款现在是什么价格？？,价格,0,
sU0rCp8iEKwF2QMT,不知道这一路下来，感觉车的性能怎么样？,操控,0,
sU0rCp8iEKwF2QMT,不知道这一路下来，感觉车的性能怎么样？,动力,0,
WKoiB3ZjdzcPD5rO,这车看着挺好的，性能怎么样啊？,操控,0,
WKoiB3ZjdzcPD5rO,这车看着挺好的，性能怎么样啊？,动力,0,
c92ns1LKa4VgNYyQ,车的性能稳定，外观也大气，值得推荐,外观,1,
c92ns1LKa4VgNYyQ,车的性能稳定，外观也大气，值得推荐,操控,1,
c92ns1LKa4VgNYyQ,车的性能稳定，外观也大气，值得推荐,动力,1,
kG1tITviwqzc0bHn,优越的安全性及便利性配置，要是价格再低一点的话，诸多人性配置，真让我心动,配置,1,
kG1tITviwqzc0bHn,优越的安全性及便利性配置，要是价格再低一点的话，诸多人性配置，真让我心动,安全性,1,
kG1tITviwqzc0bHn,优越的安全性及便利性配置，要是价格再低一点的话，诸多人性配置，真让我心动,价格,0,
LoKjIQwZy1rN9Osn,发动机附近应该有 打开机盖看看,动力,0,
mdtrAH72ZkNSIznO,这个车的变速箱在拨杆的正下方，而且是硬链接，所以不能以其他的前驱车拉线变速模式评比，如果你觉得很厉害就去看看，但是正常情况它也比其他车型抖,动力,0,
GedUaXF0yc7KqVI3,我觉得有点贵，我买31万2016款 2.5i 尊贵导航版,配置,0,
GedUaXF0yc7KqVI3,我觉得有点贵，我买31万2016款 2.5i 尊贵导航版,价格,-1,
iexjFnqNCgf5rtD0,楼主，我去年8月从阿里回来，单人单车(2.0T)5000公里左右，油耗5.8,油耗,0,
Gw3cZK2j5gPRFIsD,买性能车的，有几个行车习惯好的哦！,操控,0,
Gw3cZK2j5gPRFIsD,买性能车的，有几个行车习惯好的哦！,动力,0,
SfmPpiQk0rgl6MtV,不用纠结 高档车都有这些，汽车之家找到高级点车型看发动机舱图片就知道了。不差钱前后一起装了,动力,0,
Jwci3U68EI1GvCX4,乘坐空间森大 尺寸自由光大 操控动力森好,空间,1,
Jwci3U68EI1GvCX4,乘坐空间森大 尺寸自由光大 操控动力森好,操控,1,
Jwci3U68EI1GvCX4,乘坐空间森大 尺寸自由光大 操控动力森好,动力,1,
xQ1h7qnagbjWiB4o,你这样操作，油耗很经济，确实很值得借鉴!,油耗,1,
3GlUw0R6DIuAOZeP,嗯嗯，有道理，我看了些帖子，说EJ和FB的发动机不一样，FB的烧机油,动力,-1,
Ec1i53e7XoDCWSAp,有，在中控上边的小屏幕里,配置,0,
VuhZXlag6xvJGBLj,森林人除了内饰掉渣，其他应该可以完胜自由光,内饰,-1,
IGiwEM2LdAh4BjSz,自由光的内饰也好不到哪里去……16款森的内饰提升很大，其实并不掉价了！不过自由光的发动机静音确实做的不错！,动力,0,
IGiwEM2LdAh4BjSz,自由光的内饰也好不到哪里去……16款森的内饰提升很大，其实并不掉价了！不过自由光的发动机静音确实做的不错！,舒适性,1,
IGiwEM2LdAh4BjSz,自由光的内饰也好不到哪里去……16款森的内饰提升很大，其实并不掉价了！不过自由光的发动机静音确实做的不错！,内饰,-1,
f4CWr6IlFtehkmij,其实不是虎鲨发动机声音小，而是自由光前排是双层隔音玻璃，另外隔音也做得比森到位。,舒适性,1,
zVy5Oin6dZQf3tha,可以肯定不是，我的是at变速箱,动力,0,
fj6EpvBtg74nyFuc,我的价格你肯定认为高，但是是我能接受的底线，20万。,价格,0,
PC2X4lEwSj8KDybt,想问一下建伍导航在哪买的,配置,0,
njiQlv5gk4PItxMJ,隐形车衣必须做 车漆薄的…石子上去就见铁 我已经被石子甭的没脾气了,外观,-1,
CU0QFzaDincBvoKg,大连哪一家？什么价格？,价格,0,
E5O9FG1vZT7iRBbI,新车有一点糊味，我当时也是；新车经常开窗；如天气热，开空调就外循环，几天味道就散了，比其他车要好太多了。,舒适性,-1,
DKW7T9c8JgRh3mOq,我今天去了解了一下，2.5尊贵导航，32.5万，什么都不送，包牌。其实我也不太喜欢斯巴鲁，我想买锐界，但是我老婆就喜欢森林人，觉得锐界她开不了,配置,0,
Ni6spufoc0xBng1h,都好低呀，我10万多公里了，平均油耗常年在11.4到11.7之间徘徊，12款2.0的,油耗,0,
2Q8bwcPhanKuoDWy,怎么说呢？对动力没什么要求的人就算100马力也会觉得够.....对动力要求高的人300马力也不够！这个要看人，与车无关.,动力,0,
mbMAsNcDHQ3qJlo2,车一年多了，车载导航从来没开过，想想就知道不好用！,配置,-1,
o3izO0rZpAnVBbYc,这车导航就算了吧，真心弱，更新还要800了，还是手机导航好使。,配置,-1,
xEC36XhJfsP9LrRU,车身镀膜，玻璃膜，刹车顶，前平衡杆,外观,0,
yJSBANHoMi1lWer3,指南者普遍都说起步肉，欧兰德越野不够森林人好，个人推荐森林人，操控性好，全时四驱。,动力,-1,
yJSBANHoMi1lWer3,指南者普遍都说起步肉，欧兰德越野不够森林人好，个人推荐森林人，操控性好，全时四驱。,操控,1,
oyz0XcNHAh9FqnJL,我用的就是金美孚0W-40的，一壶刚好5L全倒进去了？新疆主要夏天温度还是有点高的！盘山路啥的空调开着经常100多度，好像也没看出来机油有损耗！,舒适性,0,
nDKvid9UIo8RM2b1,我2.5尊贵，最好的时候40km不到，油耗6.2，平时市内开的话，怎么也得9-11个,油耗,0,
rKtJeikghL84n0IO,感觉如何？油耗和静音？重量大么？,油耗,0,
XAlyRGQwStP9U1Kk,2.4指南者尺寸、空间小了。其余2个自己拿主意。,空间,-1,
FPAHSTG29sZMI3kh,推荐森林人 我是13款的 4年多了 没出过任何问题 同级别性价比非常高 操控 越野 性能 空间 视线 安全性 非常省油,空间,0,
FPAHSTG29sZMI3kh,推荐森林人 我是13款的 4年多了 没出过任何问题 同级别性价比非常高 操控 越野 性能 空间 视线 安全性 非常省油,操控,0,
FPAHSTG29sZMI3kh,推荐森林人 我是13款的 4年多了 没出过任何问题 同级别性价比非常高 操控 越野 性能 空间 视线 安全性 非常省油,动力,0,
FPAHSTG29sZMI3kh,推荐森林人 我是13款的 4年多了 没出过任何问题 同级别性价比非常高 操控 越野 性能 空间 视线 安全性 非常省油,安全性,0,
uExDlgYKHR6h2eyU,就好比在高速或者国道上碰到开得老快的大货、大巴、面的车，我从不在弯道上超他车总是在直线路面上加速远离。无他，担心这些个车车弯道不减速失控而已,动力,0,
olU48cd3btKXGeJu,用车载导航不能少一步，设置目的地后，一定要看一下整个地图的线路规划情况是否正确，再导航。如果打开导航，目的地设定后就跟着走，结果就难说了。,配置,0,
gesV264nBqzf3MJj,牛逼 森林人一代不如一代了 老款sg的底盘 才是森林人的巅峰,操控,0,
cwMoxN8GqHusDijC,是全时四驱么？刹停一个随动的车轮和一个有动力的车轮，需要的力度不一样的。,操控,0,
cwMoxN8GqHusDijC,是全时四驱么？刹停一个随动的车轮和一个有动力的车轮，需要的力度不一样的。,动力,0,
0TxG2B39AFQjVgvH,指南者内饰糙 欧兰德内饰薄,内饰,-1,
nDzt3JA9bGUurVv6,从外观上看JEEP真漂亮,外观,1,
2IuCL3FeYrEAyndN,看价格，图实惠。谁便宜就买谁。,价格,1,
VH5Z3LTWK9Qig42l,方向盘选择很多，为啥要换原厂的呢。,操控,0,
HQkafFjn4gbxTY3L,我是淘金麒麟的，价格不贵，先换前面，试用不错，后面也换了，相对原厂的好。,价格,1,
Hsy7DcVSqxmkAUgl,看有不少车友提到发动机暴震问题，我倒是从没发生过，看来运气不是很差。,动力,0,
LAiORIJtfVjHmgNl,是的，估计就是刹车皮的摩擦音,舒适性,-1,摩擦音
uUlty7CZ8rRPkHjD,换了好多个了，我的也是16款时尚导航版，要试的都试过了,配置,0,
HCiNqA0eyk6ROn1L,精致的做工加上时尚的外观没有理由不喜欢这样的车车,外观,1,
HCiNqA0eyk6ROn1L,精致的做工加上时尚的外观没有理由不喜欢这样的车车,内饰,1,
TsFbjpgeq7aQcYDf,车头的标不错，内饰也好，重在材料上了,内饰,1,
u9WZz83QAxkSiIro,细节方面到位，别的方面就更不用说了，内饰杂样啊,内饰,0,
yrjSe9A6siJEg35D,耗油比较少，发动机也挺不错的，这款车性价比很好。,动力,0,
Fz3Y86VtdaXQ2TGy,喜欢森林人的外观，感觉线条比较流畅，大气,外观,1,
aNn8HpmGlyOtSfBd,森林人的外观很赞的，我第一眼看到的时候就喜欢上了呢,外观,1,
XnJ5GqlujdC7ky4x,外观细节上确实相当不错，品质方面不知道如何。,外观,1,
XnJ5GqlujdC7ky4x,外观细节上确实相当不错，品质方面不知道如何。,内饰,1,
gnDvp1kjhwX4PIl3,赶脚着吧，森林人的空间大，利用率高,空间,1,
T0MvXBH7SJZ5gpOC,你的视频里森林人很稳健 而且高速再加速的性能不是1.6NA做得来的,操控,0,
T0MvXBH7SJZ5gpOC,你的视频里森林人很稳健 而且高速再加速的性能不是1.6NA做得来的,动力,0,
ZhF4Nt7kxGEC3TwP,我看了特装版，可能不太能吸引我，现在买第二台车，希望自己买好点，起码对自己好点。广东市场价格像广州、深圳应该会便宜的，我是三线城市，价格会比较贵,价格,1,
QmK8B0InbcLSApFt,如果单纯挑1.6自吸AT的直线加速是可以的，80以内，6AT不如4AT干脆。说要比比弯道操控？研发这两款车的细节都根本不在一个档次啦。,操控,0,
QmK8B0InbcLSApFt,如果单纯挑1.6自吸AT的直线加速是可以的，80以内，6AT不如4AT干脆。说要比比弯道操控？研发这两款车的细节都根本不在一个档次啦。,动力,1,
QmK8B0InbcLSApFt,如果单纯挑1.6自吸AT的直线加速是可以的，80以内，6AT不如4AT干脆。说要比比弯道操控？研发这两款车的细节都根本不在一个档次啦。,内饰,0,
E4HB2rMKXWu3IpSl,收到货后跟原车件对比了，一模一样，做工也一样。机油滤芯和机油是不是正品很重要，气滤其次。毕竟跑几千就换的。,内饰,0,
41cEfWKXxLmVIkse,15特装25森，一直95，也这样，加速时有时无，爬坡明显，空档加速无异样。保养一直在专修斯巴鲁的朋友那，哎,动力,-1,
2AdjxZ14GUYEtkKS,买它的原因就是因为小众 进口 性能,操控,0,
2AdjxZ14GUYEtkKS,买它的原因就是因为小众 进口 性能,动力,0,
yOVP0Qariu3DdJ8e,楼主真牛，下回灭灭欧兰德吧，这个比森林人操控牛逼多了,操控,1,
5qJF2n7uN8Cv0hXT,楼主没开过森林人吧，怎么自我感觉那么好？山路弯道我开手动森还没遇到过敌手呢，全时四驱可不是做摆设用的。,操控,0,
RwpZVjsf709XYGSy,这么说你已经开过V7，非常熟悉V7的性能了？,操控,0,
RwpZVjsf709XYGSy,这么说你已经开过V7，非常熟悉V7的性能了？,动力,0,
B5eTNymxLDaJfhMH,就那破壁收音机，没法听啊，不要哪破导航来个原厂机就成了，真是无奈啊,配置,0,
ftczRd4sNpZ6YjhT,建议您去龙华店去谈，那里的价格应该是最优惠的吧,价格,1,
0KpLekjXoCmixN5R,不是牌子压不住，是性能压不住，如果斯巴鲁的自吸可以到200马力、300牛米，烧一点也可以理解了,操控,0,
0KpLekjXoCmixN5R,不是牌子压不住，是性能压不住，如果斯巴鲁的自吸可以到200马力、300牛米，烧一点也可以理解了,动力,0,
yMrhjOL54nldtvN2,我去年11月提的车2.0，现在一万公里，油耗稳定在8.0到8.2，偶尔周末跑高速，拉到高速上遛一下就好了,油耗,1,
Uc9IzntusbSgmEdv,这个价格，买到成色这么好的SE 已经很值了，只要车没有什么问题，算捡漏了。我一直在找，浙江落户要国5 ，只用浙江里的才可以落户，这个车我看到过，淄博的应该，,价格,1,
ZBuzIhfd5O9jpRUw,不开空调的话不太可能有这种情况，只有在潮湿的天气里突然开空调才有可能冒白气~,舒适性,0,
Lwa1Y42JvcKNAGTQ,只要不超速就可劲跑吧，感受一下发动机的咆哮声,动力,0,
i1xvc8VXNa6rmbTo,发动机原装进口 会考虑！国产组装 直接换品牌，看看jeep自由光 国产后虎鲨烧机油那概率…就知道答案了！本身斯巴鲁就抠，再国产…,动力,0,
XZyd2uaY5eASgUpw,不用看888 看看jeep 自由光2.4车主 对烧机油多么淡定就好！10台车里8台烧，1w公里就换发动机！,动力,-1,
DFhTQxoHRV7bsG4Z,2.5的 4AT，油耗高速9.5以上，市内11以上。,油耗,0,
yDKBGCLv9Sg5lU4r,而且还有一点森林人在美国是这张表格内起售价格第二低的车（最低的是自由侠，这张表翻译错误，把19位的自由侠翻译成了自由光了），卖那么低也就排行第十，想想为什么吧,价格,0,
Hm3f0qXxeU5zRYoh,探界者油耗大不大?我旧车也是美系，油烧得蛋疼，所以这次重点是在日系里选的。,油耗,0,
PCs4RI5nB01cLq3j,我一直在关注导航机，目前适配森林人的大屏机，质量稳定性能好的目前没有。,操控,1,好
PCs4RI5nB01cLq3j,我一直在关注导航机，目前适配森林人的大屏机，质量稳定性能好的目前没有。,动力,1,稳定
RrOgBl6iCINeHfpG,外观件，车身强化，进气请问是哪里入的？能PM吗？~,外观,1,强化
S1Ih9akx4CrEtDJN,价格相当不错！ 车没有问题的话，非常值得拥有！ 好车！,价格,1,相当不错
PMknBL6vaqUjV4xi,开起来跑跑就知道了，森林人操控绝对比途观好。,操控,1,好
7SbLtfPWOHcp59lo,不用纠结什么外观，性能之类的，自己喜欢哪个买哪个，比如我就是喜欢森林人，途观再好我也只会买森林人,外观,1,喜欢
7SbLtfPWOHcp59lo,不用纠结什么外观，性能之类的，自己喜欢哪个买哪个，比如我就是喜欢森林人，途观再好我也只会买森林人,操控,1,喜欢
7SbLtfPWOHcp59lo,不用纠结什么外观，性能之类的，自己喜欢哪个买哪个，比如我就是喜欢森林人，途观再好我也只会买森林人,动力,1,喜欢
ucztgWqKNowdSR4V,裸车25W还可以的，加5000的部件，实际有用的是前雷达和熄火车窗自动升起，这是店里赚钱的部分，我买车直接需要上牌费和服务费3000，差不多。总的来说可以的。,配置,0,
P5pECszq20hT1YXo,这个价格估计是16年10月出厂的车。,价格,0,
qyxFuEZQNSOfvIVa,用料绝对同级算好的，再加上原装导航，我觉得对得起这个价位的内饰，而且进口车用料还环保一些。其他国产和合资的内饰用料，那个气味呛人。,舒适性,-1,气味呛人
qyxFuEZQNSOfvIVa,用料绝对同级算好的，再加上原装导航，我觉得对得起这个价位的内饰，而且进口车用料还环保一些。其他国产和合资的内饰用料，那个气味呛人。,内饰,0,
U8rmjKCeJ0uNRATv,我最关心的是中控车机换了没有？,配置,0,
fI09lMYPG2teKBpA,老款就不讨论了，那个内饰惨不忍睹！,内饰,-1,惨不忍睹
WqGbIQaBM365SysK,……我看视频也就是一走而过而已 另外森林人四驱不是为了越野是公路湿滑路面 另外老森 姥姥森 改减震 防倾杆 操控基本非常好了 比很多轿车都好了,舒适性,1,非常好
WqGbIQaBM365SysK,……我看视频也就是一走而过而已 另外森林人四驱不是为了越野是公路湿滑路面 另外老森 姥姥森 改减震 防倾杆 操控基本非常好了 比很多轿车都好了,操控,1,非常好
Df2CKyiHF7PNm4VZ,同问，怎么那个手机和中控的图像Carplay,配置,0,
lbQxfscvTLdrSoap,七万是正常价格，你想吧！快十年了不过也有冤大头,价格,0,
QlJrAm1sOtKHB6v2,你认证的是途观，当然会有这种认识，我买车之前是对比并且试驾过途观、丰田RAV4、本田CRV、现代圣达等车的，森林人在操控性方面略胜一筹。,操控,1,略胜一筹
uKHVFlAwIaLQXyE3,我也快提车，习惯用KLD，楼主方便发导航卡链接吗？谢谢,配置,0,
7WRPzUTY1clsjJBA,我想也是，希望也是。不就搞个副气囊那。拆面板也用不了5个钟头吧,安全性,0,
LpbzPAd7OoTHK6jn,你可以安装卡仕达运径2，手机卡导航，带实时路况，前后摄像头，非常好用，就是有点小贵，好像得3200元,配置,0,
mrWzFlLB5Jx1ICE2,正在考虑之中，我想要再性能高一些的车，这一部森林人不如我意,操控,1,性能高一点
mrWzFlLB5Jx1ICE2,正在考虑之中，我想要再性能高一些的车，这一部森林人不如我意,动力,1,性能高一点
1XwW75kLJQs2tZo3,说得就是啊，好车子，好性能，好动力的，又节能的车子实在是不多的。,操控,1,好性能
1XwW75kLJQs2tZo3,说得就是啊，好车子，好性能，好动力的，又节能的车子实在是不多的。,动力,1,好动力
eKBqyQzHMOnDFtN9,我在驾驭森林人的时候，觉得动力牛，一下子就提了上来，开好车子的感觉就是不一样,动力,1,动力牛
LpxGsYFNAicgfKyD,獠牙前脸款的日行灯就是在獠牙上，普通前脸款就在雾灯镀铬条上。,外观,0,
9HDaJN0SKLwBp6qb,嗯 停车时和你说的一样 等红灯踩刹车～熄火挂n挡～打火挂d挡平时启动时 p档无钥匙启动～直接挂d挡走,安全性,0,
JMwP1aB8ie0hdCmy,嗯，你是先松掉刹车挂D档让车走的，我是先挂D档松掉刹车让车走的，所以我用自动启停根本不推N挡，D档刹熄火，D档下松刹启动车自走……可能问题就在这了。,安全性,0,
W267RNMtdgEsTexo,我谈下体会看能否对你降油耗有帮助。不急加油，尽量不用刹车。这得预判前方路况。我试过，少踩刹车基本上可以做到。,油耗,0,
W267RNMtdgEsTexo,我谈下体会看能否对你降油耗有帮助。不急加油，尽量不用刹车。这得预判前方路况。我试过，少踩刹车基本上可以做到。,安全性,0,
9gUq5RrnDPFmsBKH,个人推荐大迈X7，内饰配置秒杀百万级别豪车。,配置,1,秒杀
9gUq5RrnDPFmsBKH,个人推荐大迈X7，内饰配置秒杀百万级别豪车。,内饰,1,秒杀
t7Zhn52UfxSKBOLe,内饰并非斯巴鲁的卖点  机械才是！,内饰,-1,
173bSqJXsv865jHa,...40万内除了唐 加速最快的是什么车,动力,0,
rA1qj58FbSd7UVft,墨竹到拉萨高速，据说限速80，用定速巡航80KM/H，森林人2.5，全程油耗4.8  目前提车将近一年，总里程近25000KM综合油耗7.5,油耗,0,
g71dEj9TIWNRVZDf,楼主，导航卡的链接能发个么？,配置,0,
VBT1x2a7sjOpUCqF,用是可以用，能安装，但是旁通阀不符合发动机标准，冷启动磨损会加大很多，所以还是建议楼主退货吧,动力,0,
yCJg1H2WIcUZed0M,看你喜欢哪个外观了 特装只有棕色内饰 尊贵有黑内,外观,0,
yCJg1H2WIcUZed0M,看你喜欢哪个外观了 特装只有棕色内饰 尊贵有黑内,内饰,0,
SpT24xOc9Q385qmt,外观有区别吗？根据你的审美和喜好，是你如何选择？,外观,0,
oV29EDKaCfvwc57y,你这已经很低啦!北美油价低，不脚起步急刹车也便宜呀。,安全性,0,
hjLq9RGpQJ3msr42,斯巴鲁的内饰的确不咋地，涉及水平停留在十年之前的水平。,内饰,-1,不咋地
T1oCLVYU6vxnce2l,紧凑型里面，空间比较理想，四驱性能最好的多用途车，国产了价格合适为什么不买呢？,空间,1,理想
T1oCLVYU6vxnce2l,紧凑型里面，空间比较理想，四驱性能最好的多用途车，国产了价格合适为什么不买呢？,操控,1,最好
T1oCLVYU6vxnce2l,紧凑型里面，空间比较理想，四驱性能最好的多用途车，国产了价格合适为什么不买呢？,动力,1,最好
T1oCLVYU6vxnce2l,紧凑型里面，空间比较理想，四驱性能最好的多用途车，国产了价格合适为什么不买呢？,价格,1,合适
o1XIkl3xBqLn5y28,神行就算优惠大，你也得拿xt跟它做对比吧！这样两者车价相差才小！2.5动力上就差了两个档次！钱够就神行,动力,0,
lMrmtq1eQnH6JxBO,前几次到龙潭4S去都用手机百度，复杂点的路这个车载导航确实不靠谱。,配置,0,
vOHGkzto0TymR3f5,前几年开途锐去合肥机场，找停车场接人，导航领我转呀转呀，下半夜2点了。没办法，瞧，见一大宾馆开过去停车，打电话让朋友自个过来才完。,配置,0,
7brJkGQL3z2Y08op,特装有的珍贵都有的，包括一键启动，珍贵还多了前面朋友说的那些配置。,配置,0,
Oxi8jaETyY6sXmpJ,可以了，2.0的排量勉强够用，2.5的刚刚好，我的2.0百公里媳妇开8.6 我要是一直开8升。 朋友的两驱逍客2.0还跑8.6升，森林人全时四驱跑着油耗够可以了,油耗,1,够可以
Oxi8jaETyY6sXmpJ,可以了，2.0的排量勉强够用，2.5的刚刚好，我的2.0百公里媳妇开8.6 我要是一直开8升。 朋友的两驱逍客2.0还跑8.6升，森林人全时四驱跑着油耗够可以了,操控,0,
L5JOpgbcDxdMv3m6,试驾的2.5？媳妇开的话 2.0就够了，不烧机油的。反正2.5的高配和国产神行低配差不多价格，我是建议2.0森林人。价格实惠、油耗低、省心...,油耗,1,油耗低
L5JOpgbcDxdMv3m6,试驾的2.5？媳妇开的话 2.0就够了，不烧机油的。反正2.5的高配和国产神行低配差不多价格，我是建议2.0森林人。价格实惠、油耗低、省心...,价格,1,实惠
jyMDGB6QxVhY2LXH,森林人做工还行，应该是合资类汽车吧，设计上也是不错，达到了新高度。,内饰,1,设计上也是不错
NyiWLv08uoR2n7dt,刹车后半段感觉刹住有次差点追尾感觉比驾校烂车还靠谱 空调给力风力强劲冷气足 同意！！！！！,舒适性,1,风力强劲
NyiWLv08uoR2n7dt,刹车后半段感觉刹住有次差点追尾感觉比驾校烂车还靠谱 空调给力风力强劲冷气足 同意！！！！！,安全性,-1,差点追尾
hUijeGbxdZBWQqcn,后排空间也是大的，觉得挺好，挺有用的空间。,空间,1,是大的
cQTGnJYsidNEO0b3,说里面舒服，现在汽车一般的空间都是舒服的，觉得就是挺平淡啊。,空间,1,舒服
qmL0SgZuDvTI5cfw,最不看中的就是外观，有点土,外观,-1,有点土
KClEIqyXGmpYczSA,迈进车身线条也加硬朗野性形象慢慢凸显,外观,1,硬朗
FQT1jpPZfy8GSqut,50000公里了！润滑油，差速器油，变速箱油，刹车油刚换过2560元。,动力,0,
FQT1jpPZfy8GSqut,50000公里了！润滑油，差速器油，变速箱油，刹车油刚换过2560元。,安全性,0,
KCk6tslr9JN4XfOh,变速箱油108一升，需要12升，差速器油3升，光材料费就1500了，加上工时1800左右。,动力,0,
L5CjMIpfRS8NHEAi,做工也行，还过的去吧。,内饰,1,还过的去
BeQJz2RqG3Zsg61L,觉得里面的部分，非常一般。内饰舒适程度不够。,内饰,-1,非常一般
RXuBdwerTtOCDWv8,这个设计还是可以的，就是不知道油耗怎么样,油耗,0,
Ox8Nem4kEtbPjKqn,你去跑个400公里高速，稳定在110-120，一切OK。建议调出中控屏的ODC数据，那个比较真实,配置,0,
5HiSjb49o1e7VUYA,FB2.0正在用，跑2000多公里了，市区走街高速运动感觉不错，噪音低,舒适性,1,噪音低
fnr48xMSI1TypDUq,傲虎的油耗不森林人的低,油耗,1,低
zEQp3Sjvsem1b4g2,就是普通的样子了，动力也不知道多少，如果有些优惠，那还行。,动力,0,
3w7bpaFmO8EiJDV9,非常贵，交强车船税车损，200万三者，无法找到第三方，发动机涉水，车上乘客，加起来才4500,动力,0,
c12jTRth5aGE3b7N,石墨烯你还是别用了，感觉你的发动机就是被这机油弄坏的,动力,0,
As9Wpv2lQLxNHuwG,LZ能否发个价格？谢谢,价格,0,
rpQqsB9zVuXOYgAS,空调26度就已经挺凉爽的,舒适性,1,
sz5kNwLYfqWFCHV8,这就是SUV的劣势了，大空间，跟面包车一样，就前排4个出风口，后排还没有，夏天不热才怪，前排还能凑合，后排真心受罪,空间,1,大空间
vdegCHiTrFO5B0s6,每个地方的价格不一样的，我尊贵优惠2.4万裸提还。,价格,0,
iBCl52GhUFZtxXwp,异响比较多，别的还可以。,舒适性,-1,异响比较多
i9phtBIT7S8Ngfvl,然而这内饰又继续落后。。。,内饰,-1,落后
FD1mqNbPKHyl2hk0,轮毂太丑了。。。内饰一股丰田味。前脸么。。我感觉都还是现款好看。,内饰,-1,一股丰田味
FD1mqNbPKHyl2hk0,轮毂太丑了。。。内饰一股丰田味。前脸么。。我感觉都还是现款好看。,外观,-1,还是现款好看
k3KB9FY6gsLAcCXD,我要新款的SGP底盘和内饰 2.0T的动力，新款内饰还有提升的，质感比老款好点,内饰,1,有提升
k3KB9FY6gsLAcCXD,我要新款的SGP底盘和内饰 2.0T的动力，新款内饰还有提升的，质感比老款好点,操控,1,
VDT7CcynRMHGmSL4,我也考虑过自由光，发现自由光油耗大，机油消耗更大，所以买了森林人。,油耗,-1,油耗大
FryNQegS8E4LY3tf,刹车距离短了 不像原厂那么肉了    ,操控,1,距离短
Rpy6hVDEfUMsHKIr,你是指氟利昂漏了吗？如果没有氟利昂了空调压缩机不转的   ,舒适性,0,
yLTGMxgQad13Zt72,新平台，可能会好一点，但就外观，无所谓,外观,0,无所谓
dzIErsFYWw94eiOC,外观不咋地 不过内饰真的提升还挺多电子手刹也有了,外观,-1,不咋地 
dzIErsFYWw94eiOC,外观不咋地 不过内饰真的提升还挺多电子手刹也有了,内饰,1,内饰真的提升
BujHNkn57Q21dwmo,选喜欢的，森林人性价比不算很高，毕竟是一纯进口的，关税贵的很   ,价格,-1,性价比不算很高
U0ThzqFLluaWb785,我的天呐！这新森方向盘还是圆的？改装的都下面平了！,操控,0,
QtlmyWgoVLIzJxpF,我之前换了碳纤维方向盘也是一打方向盘就亮三灯，最后发现是方向盘气囊排线被挤压了，拨正后再也不亮灯。,操控,0,
QtlmyWgoVLIzJxpF,我之前换了碳纤维方向盘也是一打方向盘就亮三灯，最后发现是方向盘气囊排线被挤压了，拨正后再也不亮灯。,安全性,0,
adNLcwY3DQl1T7yS,我觉得森林人方向好飘，方向盘总是要不断修正方向，之前开的是B6，松手开都是一直跑直线…,操控,-1,方向好飘，方向盘总是要不断修正方向
OwcXn2CzFkETuPyf,可能我表述不清楚，我意思是转动方向盘的时候，车身的反应较迟钝。    ,操控,-1,车身的反应较迟钝。
WAQDG367vzsE2Sy5,这大哥说这是将近两拳的腿部空间，将近两拳，是我眼神不好吗,空间,-1,
nlPY12zymXwIFx4o,q5那轴距和空间严重不符，不过价格很合适了，建议入手,空间,-1,轴距和空间严重不符
nlPY12zymXwIFx4o,q5那轴距和空间严重不符，不过价格很合适了，建议入手,价格,1,价格很合适了
jZvIURWTfsHNgGq0,除了尾灯和取消XT，其他配置真心喜欢,配置,1,其他配置真心喜欢
