content_id,subject,sentiment_value,sentiment_word
xewG7SsfbB4tackJ,外观,0,
CmpW4Xv207JquMt1,内饰,0,
VoijeQ4huWkB0ZlL,价格,0,
CXxDunpZgH7N0KyF,舒适性,0,
iKvqEVW2zx6cfMPA,舒适性,-1,
4qUJbHaBIm5jXeuV,操控,1,
yFujWkExlsQTwAYL,价格,0,
PgCAcDLuVZ41xzod,内饰,0,
YsgwXUIHZAQ0upVR,操控,0,
QrHi1I9AM75BdZcu,空间,1,
uohVA2LclBpk3nxi,操控,1,
ZxIysR3VwmEXitzo,配置,0,
bDNSy4zjGYL7X8wI,配置,0,
8lrYXUQIg1cFxjd7,价格,0,
SXYTBWg6FxuboMnd,配置,0,
ocOHDW3kGit6jpBm,油耗,0,
97fvXxIlWCbBYULt,内饰,0,
8EP1GuYimLchgF9X,动力,0,
oak4npPgcZBGdeE1,动力,0,
sR5IdcrS47ACxgkf,价格,-1,
Cv9S02asNYldJ8hH,外观,0,
8NX1aUQcJb7w4nHf,价格,0,
s8ABFWKpRvLImVib,配置,0,
k9CaQPBrpeX8bjSG,价格,0,
1SK5FhgGrNiCPsYV,配置,0,
Pzcjy48JxafdKIAV,动力,0,
IdusAw5VFOpLztJ4,价格,0,
ntf9greFQdToRAvj,动力,0,
BNtFyKUzcO4P9SVe,舒适性,-1,
HgApRX8nqjJlEO0K,舒适性,0,
KgoZUjNaQvt6MfTA,舒适性,0,
pH9qK1Mxse4GTkQR,外观,0,
TcW1r3peXbjy7mEd,动力,0,
cKxH2Pd8M3JQD7ja,动力,0,
RjTnb0AcmBiaP2ky,动力,0,
j2Qx1P8a5wbULihs,油耗,0,
WOKSEYap1DMc5iPt,油耗,0,
WAoE4nJTKuZglvmG,动力,0,
N6SOwHa5DWnUL4YV,空间,0,
KYyblSApEOBWR0eL,外观,0,
zOgYypuoj3DnHqdK,安全性,0,
1HKS4tw3Z7r5Mjbd,价格,0,
e2maqIsDiCNpbUyX,价格,0,
gzGyHmUJQuaEfNhM,操控,0,
tHD0xImBS5ZLh6nU,操控,0,
ldRbIBz5vAqsJ4WP,价格,0,
fRC3VjrYoL2OFZNz,动力,0,
RP7kyNVaSbjedXzn,操控,1,
CFpJR65ev0MizD8X,动力,0,
70s9f5wBXxQyvIeJ,动力,0,
pQmLUbXGln3RJjxE,动力,0,
zwP3YJrWTxNnv9F0,外观,0,
uUpHiy5kTCXr76fq,油耗,0,
Ziu2rQTNe3YUJD6v,动力,0,
pURWwJXEY9boHvLq,舒适性,1,
uWgbGATV0jOoarDw,价格,0,
k5yBDivefCIcsEno,舒适性,0,
K5J3VMGmEbHty2ZN,动力,0,
SMJC8lbAtwDmHQr9,油耗,0,
n2TZNWRdfSCilqLh,空间,0,
aWVobSZ95j2gydMQ,价格,0,
lctobe5GjuBCxy4p,油耗,1,
PQ4aUyTilNXxORcY,动力,0,
vZoQtfNTVcDkr1RY,配置,1,
I5AGQL3jOYwUkbte,舒适性,0,
npsTlXveJmibUHdj,动力,0,
4Gu5FCl1ypm3MYjh,价格,0,
kRG2wfTBMprINaF6,动力,0,
4oFy08L1DuhbO2dp,油耗,0,
7el5K1ChiVGLaDyJ,操控,1,
o81JW3GwXYbiFfqy,安全性,0,
4NjVBL3t7FWqgPJX,动力,0,
TlQ3NGwt1ZzSO9B7,动力,0,
64eN5ZExUkXqpPa3,内饰,0,
06vPIQBqVNe2dl3f,油耗,0,
V3xslWKOyv9ILquX,油耗,0,
9x4gvon6TfN0KtqY,油耗,0,
1zkIPQn47Hm2gL3O,价格,0,
2WAtqCpk3EHsYNLG,价格,0,
jHrbay0T5MYIFcfC,安全性,0,
qE5DawnupNgsJvHh,安全性,0,
zO3ND7P0C16gotiw,安全性,0,
eC5MH8XYjSpUITo9,内饰,-1,
FVOZ4U9adMc6gnRb,动力,0,
JzQNiRH9sdM70n6F,动力,0,
4E9Ahb80ecm1LMUQ,价格,0,
7vM2TIJH9Qbe5qcN,空间,1,
f9xNeIHwOLTAls2W,油耗,0,
YUWFxTOoZCkNzKcu,舒适性,0,
HNRVAQPSUoX3ybeJ,空间,0,
Evg7IudDBGn42btA,价格,0,
Q02UuKePZtja9Rdx,安全性,0,
CYXkDtqioJyxbGHZ,外观,0,
cYOzKSreBUWy8ZCp,价格,0,
yNG3vwVFWsjkRIMg,动力,0,
IoC4kMGmBzZLvabl,内饰,0,
Jy1LwbjqZgxI7AvY,舒适性,1,
93sWiKgY4UC8jDSk,动力,0,
MewSZoag5Q8OxIVn,外观,0,
Aml1h4xUJt5u6bQ9,动力,0,
MR0mcoHQrWXFqJAU,价格,0,
2eRJECFPTcoNtvBr,舒适性,0,
przyuJL82c1GfBAv,价格,0,
dTsLzOxYeA8yNCBh,价格,0,
RWc4PB7gMpnsmUHl,油耗,0,
wBmEAOR0YjlgkWtT,操控,0,
2mpYHKbezMT4aRD1,价格,0,
De6AFcbTKIl4R3Qg,操控,0,
hutUELR95IlV0v2i,安全性,0,
6jm8uWBCpZwo5RFI,空间,0,
gC1Viv9aXJSpjnRU,动力,0,
Hki2n0YSZBA8hdpg,外观,0,
hTmRLDS3H610WEGJ,动力,0,
s1bqrGugAkB06xZj,操控,0,
Jz6Vt38OHGymb9M2,舒适性,0,
uTUzYxd82EJw5bKO,动力,0,
ZwYtW93KxgOFi8D2,价格,0,
Yry8UHfBKa0jsEJD,油耗,0,
HALEWZPmhvTzKjr8,价格,0,
6TLua3NxbHo5Rsj7,油耗,0,
jEpFZwbyDHo9tXkn,安全性,0,
hz5flpCykL9qiSB8,操控,1,
wU1ipRTWtdl8bhYn,动力,0,
KfFAPD6TohrVGUSs,价格,0,
riHy5UabPW0fMIAN,舒适性,0,
jExKsDpTcQUOX1zt,动力,0,
jWgdAn4QIHRk2uUs,动力,0,
Qw3Icen09U2i4ahS,油耗,0,
zuERVI2Cc9FjrKq8,配置,1,
htC6x7q2Yv14uUFX,舒适性,0,
SNAizMQGUJCYBntZ,外观,0,
1TpwYUG4nbQxhfKk,操控,0,
7ie4ysZjXJ5VUDuM,操控,1,
kZIm8TSGPKgdCviX,配置,0,
0gTQCnKUoP9zv5mS,动力,0,
zQ9gsJmFyPX64YMA,动力,0,
O7j9h8MaymUvVAtT,价格,0,
WsSnOLBp2wqvmxoy,动力,0,
L9tO1jeGMzmZUx0J,动力,0,
Lg4DuFNV0jPnextY,配置,0,
Qs2XdNyZezG5qDm0,油耗,0,
i7AtFZHh60kaGp3T,价格,0,
8oeBjF7TwlPyLvcY,舒适性,0,
NvOgzwa9XLkhEZfj,外观,-1,
g3b9aYo1wISymRn8,动力,0,
lsHg09cr1NChwKp8,油耗,0,
ZqEa9wGAXNCDRoph,动力,0,
HfSMToNXhrwY3mlk,动力,0,
SOpkMZLy40r1mYCq,舒适性,-1,
xORtcHMv5gy4UWJB,动力,0,
X7Dmi6pBvyNF5bjH,动力,0,
7RWHqS9pfuaFsxM3,动力,0,
S1WzLCPqeIT8sMmZ,配置,0,
kP3rhzZJTtsldbUR,价格,0,
MzjC01Ov4KgrVnwl,安全性,0,
XKjTBw5OP89DQLvF,安全性,0,
x2rYTQCbOd0JKA5y,油耗,0,
x0pVSuD3Brs4QCkt,配置,0,
Z4z0htmdXfHnEub9,安全性,0,
gt9voj04c3eQlOHs,配置,-1,
r0XIUAqlz9aQcvYB,价格,0,
MxZWDrcfogmARhjL,安全性,0,
co5nyPfVM90BZkDA,动力,0,
hNVSLDr06cMsgwfI,内饰,-1,
9Lkxm8NewpuUVG2T,安全性,0,
yYV0rn5D2fNUwmIx,动力,0,
S3dNtUixLg2uVkWD,动力,0,
vkDGIoJ8TZNdw1B4,价格,0,
18sbwglESLoPCJ9I,操控,0,
4TxVo6Op8kXv3mHR,动力,0,
GO8AHDxYM6FyC2KR,操控,0,
DV9qcNmIg8O1vFHY,价格,0,
sJlZXtVAdKeq0gha,价格,0,
5XznxhYNAGF7WKJD,安全性,0,
92br5tQejaEywGWP,内饰,-1,
xjSBDmyXaifbcCKA,价格,0,
pL13OljJzXMRiGmZ,操控,0,
LbDhIE2q3Fa4efJX,安全性,0,
0zvVXq62e1A9ib4W,操控,1,
iW9kR0Uf7h1ENxKa,动力,0,
2jJXvw58LHgT3RBD,动力,0,
eAfZWrs5b3UJP7Bl,动力,0,
zxho9ZN1fG736tIX,动力,0,
cjeL2RdTgBrzXisv,价格,0,
SuaPyk6KrBWiLl8I,配置,0,
Gjc1XHOVlKFe6ItU,油耗,0,
TymcspvV9EQjfSRw,安全性,0,
ELck8IARbwdpgvri,价格,0,
Mb7Zz60NWyakEcQ4,动力,0,
D5bSu7LOnQ4raJwE,空间,0,
j32vz0EsGwWqnPyX,价格,0,
2UBZ7gjF0de9SRWc,价格,0,
ByCalFw7j51e8ZTV,动力,0,
l6kZj5wsr8R4AKUv,空间,-1,
vxohAazq27Uj5Dt8,内饰,0,
Q6aR7udCFz4U5jrI,油耗,0,
K7iEzF8jtpLvc5qH,动力,0,
sDLvXxwqMJf5jgTc,价格,0,
Lw9O210Qyh5Uut73,油耗,-1,
FmEnshzT3UoO9tpc,安全性,0,
Q0Eh6Pc19WxsfYIz,安全性,0,
xtAqpUcvazf6QDko,价格,0,
GuPbV6ogwZMNXyLr,油耗,1,
OoMbuNVpZ6IUhXLC,配置,0,
ZwDJI2ExNGAMqT6a,价格,0,
bj6H0Og3DuUkYyim,舒适性,0,
eBAOK0iL9kRTu3X7,价格,0,
uSEYLOmivbVUT1dM,价格,0,
v3S6zNeBut2g75KJ,配置,0,
1rnyWNaQlKjGgpHs,动力,0,
J604wB2pgGfuDicQ,配置,0,
CshiU6A13rR9dbPS,外观,-1,
PqnhGulHWtDrbRFU,内饰,1,
LiayInCbKGNqjezh,内饰,0,
rvsFY9xykTh4UR3P,动力,0,
m4Ps7aIlUHdNQ96D,价格,0,
8OQC6rfwd4vFhgic,内饰,0,
SQZWNRE3eVJkjPf7,价格,0,
B7zneJI3pla8kQGD,动力,0,
G6spTavu8XbnNw41,动力,0,
94epsj1buvW2lBIf,价格,0,
shaB5qOUiVct1Jxf,动力,0,
Mj2skhg31YLtnazp,价格,0,
U0yhjQEPS9Im2tBD,动力,0,
Ec0zbuRis9NHpyIQ,动力,0,
KNsicY6maflyA2dW,内饰,-1,
9bjkmsRP2ZAeE461,空间,0,
ueY7R2gFVMB9bWvL,操控,0,
s724WXNFcAuDngeJ,动力,0,
pJUOMHKviuEI4bSG,舒适性,0,
Fgmsjr4pDh0l85Wc,动力,0,
WNhHv91fmt6OaSp5,动力,0,
juCpqT3UcFW1o06G,动力,0,
4Kd9bsYSFvMipwWy,动力,0,
ZvSrjpV3oYxARtOq,操控,1,
NMzl5tR6JQwCb0e1,动力,0,
EZmH5rdOcFoyK2UG,动力,0,
I1NHXDm8dzvtkfs0,空间,0,
O107RbQH8FIEdJC3,舒适性,0,
Ws8FLlqgJdvjmpkf,动力,0,
DnmNzoYrLgcAaS6I,操控,0,
UefN5RLZ1pqguoEj,动力,0,
kgEYWcjOxbNoz4S1,操控,1,
sKPpYiV2bXWEjTLc,空间,-1,
AMDg8X4KiknTopE6,动力,0,
fVaR2Yew87udU31W,配置,0,
KAGgiNr3WmDIoyeJ,价格,0,
SNJBxVqDgp9vAKTr,操控,0,
OiMa4ugEcIYNsZ3Q,价格,0,
l4GZ17PmtNV925Ti,舒适性,0,
BbjC5XQH4gaSZiYe,动力,0,
vF1hy5Ple8XGEOVb,外观,0,
yvrIFQCnOUq03lD4,动力,0,
fAjQZhGbsIdPxlN3,配置,0,
WAFiDKqCfuP9xG7a,价格,0,
E3NbgOkJ9tlinSDp,舒适性,1,
6huJNeXjFqAyTPdQ,价格,0,
ODvT15rVzUQGtxWS,外观,0,
MzQ8whRmWyp0kceZ,舒适性,1,
zyCSDkJLrhWE8KXR,动力,0,
EDo9aShzQUewruOP,动力,0,
iSkQ6VBe41l9s3HJ,油耗,1,
SlMeUu5ivcAJqVX0,动力,0,
4Ist9FJBkGATqYjO,价格,0,
h7Fx4nQTyPR2z9M6,外观,-1,
AF0Izd3Ecfgkujy9,价格,0,
ngzcR7CiS4Db1axN,空间,0,
4wZWbHCFdfML9KuG,内饰,0,
w587hbgUGyIAJCcF,空间,0,
opQNKOJUsPm8fhqF,内饰,0,
f9T17GDdFzhbSKk6,配置,0,
ZfLWb4GQDRhgyvow,价格,-1,
WovLRxkSqwECfc8X,内饰,0,
A3shCv62UTeX7Vyu,舒适性,0,
OJAalMdiGVwc68Tk,内饰,1,
cdqKw9jfWgvQ8NEm,油耗,0,
YxvTf4hr1odFwyM7,价格,0,
USrqtIMjsYzeRi4W,内饰,-1,
Yg1qG7649sKiVh0T,安全性,0,
beH79mYF60rqQwKW,价格,0,
64RkNdunL9TrUSQy,价格,0,
kGE5UO3MHwJFQ9Yf,价格,0,
EYSxnr1eUpbQwLuA,动力,0,
vZJH7btSIYN6jkXC,价格,0,
p0FUwsNPYQKl1HSg,安全性,0,
H7l3YEvyKQaIh6r8,舒适性,1,
10jN9LtICWPOEuhn,动力,0,
Jmb32XBrZgTNhi60,动力,0,
2Hp9McN70xnzy8qJ,操控,0,
Qgls9k6yBHWYoPxR,油耗,0,
LobyXDu3GfzvTO6i,配置,0,
qoLHFgKsdu52hBp0,动力,0,
esqiA6b9u0cJEjS3,油耗,0,
5XznxhYNAGF7WKJD,内饰,-1,
OCkifpF73WQYjoNI,内饰,0,
PSY0qdpjryGK9FNm,舒适性,-1,
QtyfYMKHjFJhT7qb,配置,0,
4TErfMzgFCnDRPqe,动力,0,
l78SQPcmBT9DtqNj,动力,0,
KFpnvjzWT02gcIbw,配置,0,
PTDA2eULVg8NcMZ3,空间,0,
TC8ux1tecBnbEfW4,外观,-1,
T4Y9Apfq2BesIGlc,内饰,1,
nlGLBRifpHU7KAFy,动力,0,
uRXVYHAPQ2c6xMCO,舒适性,0,
n7dWQKx5ZtS2NLvu,舒适性,0,
bMUeh2VjrukxmNAD,动力,0,
xsReYtP7VfJjdhSF,配置,0,
PBzSy05iMmJe9LWj,舒适性,0,
Jmb32XBrZgTNhi60,操控,0,
tI35NaPYw98BOrWi,动力,0,
VL6jHoQ8ZpyIP0tn,价格,-1,
CvMqpTIEmWroJfd3,油耗,0,
9F5LEfqRIaBmOok6,操控,0,
jyTlYHMnAKc4EROF,价格,0,
Ofw0eQbLz5W69aXT,动力,0,
hbjHsBtwcPqa0CJ3,价格,0,
IUOaATJujgxtLpsw,油耗,0,
06vJk25tLPqSAOp1,油耗,0,
aMFJAWuCiP3dQTOe,动力,0,
IUOaATJujgxtLpsw,操控,1,
zKdkoRw4fSJT865W,舒适性,-1,
e3okWLYKjs9G72AC,配置,0,
lYMn2whJSZmqksj3,外观,0,
E9SZbnzR2XW0QiLs,内饰,1,
CypflrRX3gzLH1S5,动力,0,
Jma4BfpWTSwk6x2U,油耗,0,
X7lts6RbF4eO2LhN,价格,0,
iUutpQeFw6vzMsD2,动力,0,
3s9NFKhCQk70Ti2E,动力,0,
tHWyUYRxdGbqf753,配置,1,
wiNfok6vXFL1tWDV,油耗,0,
Fie0kyu1854nQpzA,配置,0,
OsYUJZTx4c8SCW3I,动力,0,
54BO8AXVfUluaEn6,舒适性,0,
MrTgjwkBWDmh7loK,舒适性,0,
9TWx532X4h7wjiDy,安全性,0,
6hfTwBpMCeHUqbux,动力,0,
ZidVDX9wnLjWEJGq,操控,0,
Krp3Gzk2aNhHJ6R7,油耗,0,
HM38kdhUSjEPwp0u,操控,0,
b1UBLNhDWS7mQgJx,动力,0,
bHtilDz4Yf8v7TmS,空间,0,
JoXVZCrfDIj2YEHn,油耗,0,
YzigLBmP9naDrOkd,安全性,0,
mv45lRIHiagoZPuz,动力,0,
gEiv0n4qTj1MPUuF,价格,0,
avVmnotfUrzwJMGT,外观,0,
pL21kTtr8gRxhfWy,动力,0,
cIn9fLxBgXV3451Y,配置,0,
ioUIrmX7F4V9bClB,价格,0,
QPt1bTO5yKpD8Hx6,动力,0,
RKZmPl1Ny5dDC42o,外观,0,
Y4E9pN1kznPewcUO,外观,0,
6p1Gd4CbI5MALmxq,舒适性,0,
amI52NUMlDGfjZse,安全性,0,
6mRUdJ7Y1erPAtS8,动力,0,
4mupsO9QdHIjAZCx,价格,0,
sm0WEtJfjKlT3Oeo,动力,0,
cXWsxD0MTKQwEVpe,安全性,1,
tPWwM1QZlKn6dSjR,油耗,1,
Z2GfSdoxeOt5LNuR,安全性,0,
KvLw6eoZ4FjzdYIN,动力,0,
EsFeCWZ4pAYLjkOD,动力,0,
ioUIrmX7F4V9bClB,操控,0,
3qravlupfdIAMznx,空间,0,
aqUdpHDzb3NFy0m9,舒适性,0,
wnWRdqCphJz6P7U2,动力,0,
VDXmqcPTKF7dtenW,动力,0,
VYRCeOz63ky4UhFP,价格,0,
bCx8wV5SpZDlK3Py,价格,0,
LO1jroyDJsquHRZ2,操控,0,
CzcmFPdZspvxhn15,舒适性,0,
SpPEa8nQWH6hlFNu,价格,-1,
JNm6xy8tE0gZivVL,动力,0,
mwgUZtAKuYWskdy0,操控,1,
WJ3Vb5Cr4TEs6MDh,动力,0,
oKTmraqO2ltuZ6N0,动力,0,
nIMGCSAzfe25WDRm,配置,0,
uKylUE0qMehdS4jZ,舒适性,-1,
7U9GMh8rypb4zvsO,配置,0,
rCUqz3A0k5PK8bEV,动力,0,
JZcztNaO7jxwLlYG,安全性,0,
V5NCqp1jbLtr94BT,油耗,0,
Zz9IUVhrQgJqeGv7,动力,0,
rIka0x2W9MlpPw6V,配置,0,
wl56peWJEFKrPxzA,动力,0,
1BvD8xQqpmouKl2w,动力,0,
3k8eQMZPvtwiIFHx,配置,0,
R3ANbXlwH8z6vWPj,动力,0,
VDXmqcPTKF7dtenW,安全性,0,
bM9TrsOKgASWcePR,动力,0,
ngzcR7CiS4Db1axN,外观,0,
O6ECF9ct4iuMlDJ2,价格,0,
Rw5786gaXBCzGDNh,外观,0,
jLb8qX5xeQ4S1iKU,动力,0,
HWDQF5VOam2NR6rX,外观,0,
7CHjv8VgkXozbhEa,动力,0,
7QOtG1MD6z0skcNb,动力,0,
8tWqrNif2d1vn3yc,动力,0,
auH2N6r5nbFAiIpd,价格,1,
ZbGpiu1Q9vEkHaVJ,价格,0,
vkOJQm36qETLfI9n,安全性,0,
h8Lau6KWxfmIOPj7,价格,0,
ibSO4ogXnq0d7Tfw,价格,0,
qxB0rLI4NpR6UQO2,动力,0,
rX2s9SykZHTugQKM,油耗,0,
vdFBH1tAlp6nYheT,外观,0,
vZJH7btSIYN6jkXC,动力,0,
UAecLQb5yPFEoSuj,价格,0,
nX561cF9aYChtfsA,动力,0,
CMyhi0xvJV97RXZY,操控,0,
G2hHFZ50pPMQksXo,动力,0,
6RsAS4XJv9zxehOm,操控,1,
gzuM7rRSdkc3yoVH,外观,0,
fYtbApDWqzGmKX8F,舒适性,0,
eFzO9ogbIJZ3EwYR,配置,0,
jNAMbnkW2GQhuedy,油耗,0,
RBY2ermiwKvUZu3J,动力,0,
h8s3jBtw1NgiF6DI,舒适性,0,
eEzqhWBtb4ZiPjyv,操控,1,
SRNvlyPi7OM81VQC,动力,0,
TU8qXLNScFeEGJop,价格,0,
U6Yb7JkXH4ud0prv,安全性,0,
BbjC5XQH4gaSZiYe,操控,0,
KMZARaNglYCsJ0jo,价格,0,
SelgL0QrPayBZ18K,动力,0,
e0v8JDt3jqNnIVUK,外观,0,
rQWPNRL1mwxsF7li,动力,0,
qNCMRgG1xvrysUTL,动力,0,
5rBkYEyl1IU0TVhC,操控,0,
2u0Jcw8TEns6KlQp,油耗,0,
TH4XmfEMIBsUPGeq,动力,0,
Q2LaKeht0Vvo1Rn6,动力,0,
K1T0Cn5cNdOzEbpm,操控,0,
gAvGSLtTWClK360I,动力,0,
OP3A1vDpTWIV4QR5,空间,0,
BgJk730pyovPubIr,动力,0,
X8wU7Mr5kBcSDxJh,动力,0,
3GaSHdJUs4wDYfkR,动力,0,
AlFy7t9IK3diRgbS,操控,0,
0Flnd8hRq7C9kLGP,动力,0,
es0ZgKMEINc3vajU,动力,0,
V52Ubc3yioDXqkQ9,操控,0,
4WOkTuMarEPw5fo7,操控,0,
F1TNm6zR5YXK48fa,安全性,0,
dMtgGohl5s3VZHqC,配置,0,
n2Fm18vbEDIa53ys,动力,0,
SOpkMZLy40r1mYCq,油耗,-1,
qNZsXBg68bamyHQ0,空间,0,
I5yzgdLlFQDfnRpC,内饰,-1,
uzfj7oHsXO2nmUxC,动力,0,
qIUiOxGdb0M4PQky,油耗,0,
k3jfLWGU7ZvHeYgr,价格,0,
8SjFg2purME4Jx0A,价格,0,
Mj9ZO61VWTefml7z,价格,0,
hf5PnKEcrJtUYRXu,内饰,-1,
ltj3xs5h7oEP2z4A,内饰,0,
CtOKSDwIzyrehEci,价格,0,
ElD4L916Kqu3foVT,舒适性,0,
WlpdjUxNifwH39Qv,动力,0,
WXLA1peMJxl2RTQg,动力,0,
1KiNolhdjJ9z37AB,动力,0,
7XMHcBdeo0nKRNrE,舒适性,0,
m4idJxSGcC0lhnvR,操控,0,
OeLFcmtvT4GaQYZV,配置,0,
0VapY68qAvofEUgt,价格,0,
2hqQiRpTBVmNdtEo,动力,0,
sO6Ac1mThYBKyl4M,油耗,0,
NYcdrFwQitb953fo,动力,0,
M3Hqx1Un8ygzFTtl,操控,0,
OU0Ha56DoCJiqEjs,动力,0,
4cNTIxAwjOkSB8Vv,内饰,0,
VhlJyLza5ERfxDnZ,空间,0,
ZUCOEHAd1ga7LFxk,价格,0,
bkn08zQsyqtxGpL4,油耗,0,
EKI7PjFs81Lc52uS,动力,0,
UyhqNBf53jE89orR,动力,0,
gS8mMHCB5P1LkEKu,动力,0,
lswKvJMLT50iudoG,舒适性,0,
8P6E32xNmKAebnOs,油耗,0,
UPAlpjdvTWcIXMVt,配置,0,
CWdGUzmhA9Y35wPj,配置,0,
cfEFLe80SjMrAmKT,动力,0,
oX1pJ3yMtIaOcNWA,内饰,0,
suwj4c13B68RZ2gF,安全性,0,
vdWmiISbRku1Cl3J,价格,0,
4SNleaZoPbsivAJE,内饰,-1,
PfT21Y8IqGeOik6M,价格,0,
rpxlgy8Fkm0ReJqv,配置,0,
dEQ2H6yVaAh7P5j8,外观,0,
Ce7V3lxzB2mrpL5w,油耗,0,
RwfKrGUZibBAMIgq,配置,0,
nBZzr916y0SKtCPe,动力,0,
QcPDjLbxHWvCmVBS,动力,0,
9OS84ZmRFWL6nu17,价格,0,
atzMAVxk9SmRh1N0,空间,0,
SCZnbgBQITP40LoU,油耗,1,
kz6lDqx7PQcRBoVv,价格,0,
kcIlN4O5yfJvtuGa,价格,0,
7b0pJw65YcICoUzZ,空间,1,
nfOq51SzPjtCZKvQ,油耗,0,
t6UAah74Glob2D0V,舒适性,0,
qcznsyljIK5gW13Z,外观,0,
wcopTmyzvU53ftqe,动力,0,
t6UAah74Glob2D0V,动力,0,
Sn7ZzRoBaTVw1r2G,安全性,0,
p9uHKcz3FYlBmieC,动力,0,
gwtnIS4qfW9iRvNo,空间,0,
4vHOx2oj7cmynaG1,动力,0,
I27CTamYDZ5oyX9B,价格,0,
TF1dEg2cpsnyC9N8,价格,-1,
H83bKrlde7D2pNLF,配置,-1,
EpyZeTaIXzUkuoSO,外观,0,
7KRGZL60qn39dMXN,价格,0,
oFl5e7rT9mLqMPnu,空间,0,
14dQnL9lxMYeksH3,配置,0,
HzOjPbDW7snFfC5E,内饰,0,
78vjfAny6s9aIKmO,操控,1,
oxfEewZ2OpLTQHCk,内饰,0,
3D8VpF9nbjTK4NsB,动力,0,
FXbmRq815WQnuSeO,舒适性,0,
Syba49BXGKAj5E2J,空间,0,
UvXfePtpKwkRO1Jh,动力,0,
EnKrOoixv9Bq0b5Y,价格,0,
NAC6vpWtqaTQYXD8,舒适性,0,
jtbe8gZDGCEf9UOW,内饰,0,
oGV6CWJsQM3XLacw,油耗,0,
u3gf4yJX5SNGmhIs,舒适性,0,
aLs9AwhZ85vgiRbx,操控,0,
6e4AszdSm1Bwy5MV,动力,0,
mCcU9XgIHYWsL4qJ,油耗,0,
ACzuk3oYFdBW1iRr,安全性,0,
52jEpMRoDNvPHwSb,舒适性,-1,
D8PrMauq3jmVIpO0,操控,0,
rQyPXo39gUnVRIvL,动力,0,
NqFnG0WxBMp51tea,动力,0,
5TCU9c6I3esSFVx7,油耗,0,
8RjxP2OmA6FzaNfv,价格,0,
OnaeE0m3Ho4hPBG9,动力,0,
6uOk5U3st7ezNhbE,价格,0,
iUbCNmvynucYRj5X,价格,0,
6i0Rzsv4pVEHkXM9,价格,0,
bTs4yzovnrFhX1NV,油耗,0,
cXWsxD0MTKQwEVpe,操控,0,
nVm3CoQ5pU6yP8uY,安全性,0,
ldP5hcgTAKWfBbGJ,动力,0,
yI79ofOCdiAenwrz,安全性,0,
LC9Fk6UJfY2157va,内饰,-1,
NeHxKWiUoZbQD9rl,价格,0,
btQj9E65G4gSrx3m,动力,0,
sNc3FPI4ZnrUgS8G,内饰,0,
Syba49BXGKAj5E2J,动力,0,
Hv6EBj8tTAZphROb,价格,0,
2P7XFg6CqrktpmTo,动力,0,
FD2kElsTogNZSdrU,操控,0,
snIOM3ePFcyix9BS,动力,0,
vDUH86p9mfyQP5cA,安全性,0,
MDFGsd5R09vbPLht,动力,0,
Qt0XJqvUN6gOhePZ,配置,0,
pcK875yafZ0DvE9S,安全性,0,
BDoeHPlCiNVXEvrg,价格,0,
UXA1P7V5bJhiG9tx,舒适性,0,
amIEoWFrYfbsRyOq,动力,0,
aR76ShpmzdBZiFt9,动力,0,
m1rOC6jMweNH2Q9J,价格,0,
jlJM5YCSrXygxOpD,安全性,0,
LaG0oqHdbXiuc567,舒适性,0,
fVTD5JUWYQe3R2w9,动力,0,
JOBqrRszQ5LFT72X,油耗,0,
DtK5aQgf9OUnbHcd,操控,1,
9f1boRZ3OC74gtX0,动力,0,
L5xfDMnaIlWO6Vky,配置,0,
x6mbO2rHfU3hTej4,舒适性,-1,
bMZLdocNjy9zhtUV,价格,0,
Kh0ayJjuTrzwPAs1,价格,0,
2VWOd6lnSviTrQY0,动力,0,
gzYnU9GOx2B3TFla,价格,0,
BxtTSEmRsLWMFvI5,安全性,0,
G8hZaqu15NQ2zsJn,价格,0,
D925FbmgOYIfyoAv,动力,0,
C1jK43ImNPsUTYuf,内饰,1,
W3p7COTRkSzjK56I,油耗,0,
puszkRaoPD9hf7g2,动力,0,
o2uk5zlOitwBFyYP,安全性,0,
enGqUjh94tM7gNRY,油耗,0,
JgOyYlvReIxEoCGU,动力,0,
uDpUIL5BkgFoGZQE,空间,0,
TIMa6yKYE8fePg17,动力,0,
mhJoGpyU2zefLv4x,油耗,0,
63RsQ9a0JqXobE4m,配置,0,
inktdcsu69TOaKQ7,油耗,0,
ARIng69ZHsY7DCN1,动力,0,
RnIMpei7agYdKjXs,油耗,0,
Q8yxEWpPwmJtscbn,价格,0,
MOUrvjDsIJpbw6dQ,配置,0,
8Hdtp2WE6nMf93YP,动力,0,
7Gb4jFNMRYgvLlDu,动力,0,
0dfh6vX5ZxrRSjqQ,操控,0,
u6jDlYH20VN5APBv,操控,0,
lJd6v0EGxVkmNbU8,配置,0,
qRO9TKYzdVfuFtvw,油耗,0,
9LUOpIQHgYDm8FJw,动力,0,
OiM0P8nZ6Hk7ECLR,操控,0,
KMvqAsNXDfUicykQ,油耗,0,
QdaZJwOXbmkocY5v,动力,0,
ho6QNZl0uXev3C9q,油耗,0,
DIjbzLMF2vgEsxti,价格,-1,
JQacu8hBCoZjdsPX,动力,0,
BLpnDEK2MgYWqFhR,舒适性,-1,
JuzNxctnG7QbFKso,外观,-1,
N9h6FfCaZiQImWgE,价格,0,
bSJW1EvDTLnhU0qO,油耗,0,
